timestamp,source_ip,destination_ip,protocol,bytes_sent,bytes_received,duration,packet_rate,content_type,user_type,activity_label,anomaly_type,Label
2025-07-17 12:57:49.284248,192.168.1.181,10.0.0.161,WebRTC,3793,1177,26.03,73.67,lecture,admin,discussion,Normal,0
2025-07-17 12:31:45.284248,192.168.1.118,10.0.0.165,TCP,5765,1550,42.86,25.26,lecture,admin,submit_assignment,Normal,0
2025-07-17 12:59:15.284248,192.168.1.133,10.0.0.5,TCP,1555,3466,44.01,8.25,video,learner,discussion,Normal,0
2025-07-17 12:11:02.284248,192.168.1.115,10.0.0.233,UDP,4282,697,42.02,7.49,chat,admin,login,Normal,0
2025-07-17 12:39:33.284248,192.168.1.215,10.0.0.30,HTTP,6566,6956,4.64,88.27,lecture,learner,login,Normal,0
2025-07-17 12:46:22.284248,192.168.1.34,10.0.0.232,HTTP,4911,6573,13.53,20.39,lecture,admin,submit_assignment,Malware Injection,1
2025-07-17 12:44:30.284248,192.168.1.45,10.0.0.134,HTTPS,6828,4414,4.03,39.21,quiz,teacher,login,Normal,0
2025-07-17 12:54:55.284248,192.168.1.127,10.0.0.194,UDP,8128,2101,22.19,17.27,lecture,teacher,submit_assignment,Malware Injection,1
2025-07-17 12:49:13.284248,192.168.1.121,10.0.0.229,HTTP,3058,4792,6.73,12.24,quiz,learner,discussion,Normal,0
2025-07-17 11:57:23.284248,192.168.1.180,10.0.0.130,UDP,9487,5138,24.1,61.68,video,teacher,discussion,Normal,0
2025-07-17 12:35:48.284248,192.168.1.132,10.0.0.56,UDP,7230,3319,39.36,57.24,video,admin,discussion,Normal,0
2025-07-17 12:25:22.284248,192.168.1.164,10.0.0.35,TCP,7329,3402,18.33,41.43,video,learner,discussion,Malware Injection,1
2025-07-17 12:23:53.284248,192.168.1.221,10.0.0.139,HTTPS,7855,3281,35.7,80.39,chat,learner,submit_assignment,Normal,0
2025-07-17 12:55:07.284248,192.168.1.221,10.0.0.190,HTTP,2101,2703,38.76,57.86,quiz,admin,discussion,Normal,0
2025-07-17 12:38:31.284248,192.168.1.107,10.0.0.189,HTTP,6552,1425,56.02,25.45,lecture,teacher,discussion,Normal,0
2025-07-17 13:00:01.284248,192.168.1.17,10.0.0.200,HTTPS,7455,5391,20.11,82.98,lecture,admin,stream,Normal,0
2025-07-17 12:13:54.284248,192.168.1.166,10.0.0.73,HTTP,2773,6870,37.12,45.28,lecture,teacher,login,DDoS,1
2025-07-17 13:00:23.284248,192.168.1.42,10.0.0.216,TCP,8239,7585,8.48,41.35,quiz,teacher,discussion,Normal,0
2025-07-17 13:14:04.284248,192.168.1.239,10.0.0.194,HTTPS,294,1151,26.42,86.28,lecture,teacher,discussion,Normal,0
2025-07-17 13:06:13.284248,192.168.1.22,10.0.0.15,WebRTC,1566,4261,35.33,72.76,quiz,admin,submit_assignment,Normal,0
2025-07-17 13:04:53.284248,192.168.1.103,10.0.0.213,HTTP,1108,1190,2.67,35.42,chat,admin,login,Normal,0
2025-07-17 12:12:09.284248,192.168.1.134,10.0.0.235,UDP,1155,3579,6.04,25.35,quiz,admin,login,Normal,0
2025-07-17 12:53:02.284248,192.168.1.180,10.0.0.181,TCP,5179,4531,58.24,19.6,lecture,admin,stream,Malware Injection,1
2025-07-17 12:28:36.284248,192.168.1.41,10.0.0.252,HTTP,1024,1912,46.71,20.62,quiz,learner,login,Normal,0
2025-07-17 12:09:26.284248,192.168.1.43,10.0.0.131,HTTPS,6617,7411,26.77,86.84,quiz,admin,stream,Normal,0
2025-07-17 12:56:11.284248,192.168.1.99,10.0.0.4,HTTPS,6609,5625,1.61,32.19,quiz,learner,discussion,Normal,0
2025-07-17 12:24:57.284248,192.168.1.196,10.0.0.162,HTTP,6086,4437,51.75,86.78,chat,teacher,submit_assignment,Normal,0
2025-07-17 12:15:28.284248,192.168.1.68,10.0.0.43,HTTP,4073,4091,22.98,20.61,video,admin,submit_assignment,Normal,0
2025-07-17 12:30:19.284248,192.168.1.149,10.0.0.203,UDP,3995,2744,5.26,26.04,lecture,learner,submit_assignment,Normal,0
2025-07-17 12:48:19.292249,192.168.1.245,10.0.0.186,UDP,6299,5420,56.12,73.31,quiz,learner,discussion,Normal,0
2025-07-17 13:12:56.292249,192.168.1.222,10.0.0.198,TCP,5274,4956,16.72,96.82,chat,admin,stream,Spoofing,1
2025-07-17 12:19:41.292249,192.168.1.95,10.0.0.16,HTTPS,4780,4225,35.64,32.15,quiz,admin,stream,Normal,0
2025-07-17 12:47:54.292249,192.168.1.9,10.0.0.79,TCP,2485,4584,36.72,87.88,quiz,teacher,submit_assignment,Normal,0
2025-07-17 12:26:55.292249,192.168.1.88,10.0.0.150,WebRTC,6080,6129,15.7,27.11,video,admin,discussion,Normal,0
2025-07-17 12:37:54.292249,192.168.1.115,10.0.0.209,WebRTC,4630,4419,6.14,86.66,quiz,teacher,stream,Normal,0
2025-07-17 12:03:35.292249,192.168.1.70,10.0.0.162,HTTPS,3917,7153,47.89,77.21,video,admin,submit_assignment,Normal,0
2025-07-17 13:11:42.292249,192.168.1.172,10.0.0.190,HTTP,3422,1106,24.11,45.1,quiz,admin,stream,Normal,0
2025-07-17 13:00:52.292249,192.168.1.88,10.0.0.172,HTTPS,3555,3223,20.6,9.95,chat,admin,stream,Normal,0
2025-07-17 12:07:00.292249,192.168.1.42,10.0.0.72,TCP,4750,1019,41.36,93.7,lecture,learner,stream,Normal,0
2025-07-17 12:41:48.292249,192.168.1.99,10.0.0.135,UDP,2082,7026,56.5,24.71,video,learner,submit_assignment,Normal,0
2025-07-17 12:20:22.292249,192.168.1.3,10.0.0.112,HTTP,4566,404,31.35,82.43,lecture,learner,submit_assignment,Normal,0
2025-07-17 12:58:23.292249,192.168.1.14,10.0.0.69,WebRTC,8338,4125,20.47,81.42,chat,teacher,submit_assignment,Normal,0
2025-07-17 12:09:39.292249,192.168.1.134,10.0.0.226,TCP,3570,6556,45.24,66.52,quiz,learner,stream,Malware Injection,1
2025-07-17 12:28:55.292249,192.168.1.222,10.0.0.150,HTTP,9675,7855,38.38,12.82,video,teacher,discussion,Normal,0
2025-07-17 12:04:16.292249,192.168.1.129,10.0.0.95,TCP,5764,3470,59.21,52.75,chat,learner,login,Normal,0
2025-07-17 13:09:04.292249,192.168.1.20,10.0.0.62,UDP,1443,5603,50.58,85.17,video,learner,submit_assignment,DDoS,1
2025-07-17 12:37:01.292249,192.168.1.145,10.0.0.226,UDP,7643,1842,35.85,43.88,chat,admin,login,Normal,0
2025-07-17 13:09:08.292249,192.168.1.4,10.0.0.111,HTTP,4155,6519,35.23,59.22,quiz,admin,login,Normal,0
2025-07-17 11:55:46.292249,192.168.1.101,10.0.0.212,HTTP,4118,2807,41.39,56.85,quiz,admin,discussion,Normal,0
2025-07-17 12:13:29.292249,192.168.1.151,10.0.0.221,UDP,5610,2241,59.57,5.37,quiz,learner,discussion,Normal,0
2025-07-17 13:15:31.292249,192.168.1.169,10.0.0.21,TCP,1259,3108,4.38,96.33,chat,admin,discussion,Normal,0
2025-07-17 13:00:28.292249,192.168.1.134,10.0.0.167,TCP,5680,4874,43.28,56.28,lecture,teacher,login,Normal,0
2025-07-17 12:17:11.292249,192.168.1.114,10.0.0.39,TCP,1781,7168,56.86,49.87,quiz,admin,login,Normal,0
2025-07-17 11:52:58.292249,192.168.1.17,10.0.0.45,TCP,6793,795,32.27,53.9,chat,teacher,submit_assignment,Malware Injection,1
2025-07-17 12:27:59.292249,192.168.1.165,10.0.0.116,UDP,9178,3643,9.53,98.45,chat,teacher,login,Normal,0
2025-07-17 12:14:31.292249,192.168.1.192,10.0.0.58,WebRTC,9745,1889,4.2,14.08,video,learner,login,DDoS,1
2025-07-17 12:33:46.292249,192.168.1.15,10.0.0.254,HTTP,8793,5648,46.91,88.8,quiz,learner,login,Normal,0
2025-07-17 12:15:31.292249,192.168.1.43,10.0.0.3,UDP,4733,3552,56.38,9.51,quiz,learner,stream,Normal,0
2025-07-17 12:18:30.292249,192.168.1.19,10.0.0.28,UDP,1889,6028,25.01,31.16,chat,learner,login,Normal,0
2025-07-17 12:02:05.292249,192.168.1.71,10.0.0.47,UDP,3378,102,39.5,65.49,video,admin,stream,Normal,0
2025-07-17 12:51:46.292249,192.168.1.183,10.0.0.87,HTTP,7786,1839,5.08,82.7,video,teacher,stream,Normal,0
2025-07-17 12:36:22.292249,192.168.1.140,10.0.0.16,HTTP,3064,7551,51.08,8.77,video,learner,discussion,Normal,0
2025-07-17 12:45:59.292249,192.168.1.42,10.0.0.53,UDP,1071,1456,10.06,52.59,chat,learner,stream,DDoS,1
2025-07-17 11:55:03.292249,192.168.1.34,10.0.0.227,HTTP,8903,6881,29.12,24.02,quiz,admin,stream,Normal,0
2025-07-17 12:12:09.292249,192.168.1.192,10.0.0.249,HTTP,1508,3094,21.55,94.46,quiz,teacher,discussion,Normal,0
2025-07-17 13:09:01.292249,192.168.1.95,10.0.0.14,TCP,7074,3954,50.59,30.97,quiz,teacher,submit_assignment,Normal,0
2025-07-17 12:09:12.292249,192.168.1.240,10.0.0.101,HTTP,6569,1574,24.32,24.36,video,learner,discussion,Normal,0
2025-07-17 12:03:26.292249,192.168.1.117,10.0.0.176,TCP,7581,1455,22.25,8.04,lecture,teacher,submit_assignment,Normal,0
2025-07-17 12:59:41.292249,192.168.1.251,10.0.0.144,WebRTC,2602,7310,32.58,9.77,video,admin,stream,Normal,0
2025-07-17 12:32:21.292249,192.168.1.165,10.0.0.33,UDP,6945,1355,59.94,8.54,chat,admin,discussion,Normal,0
2025-07-17 12:00:42.292249,192.168.1.95,10.0.0.109,HTTP,6239,3082,6.19,71.22,video,learner,discussion,Normal,0
2025-07-17 11:58:39.292249,192.168.1.77,10.0.0.87,HTTPS,1121,5671,38.75,20.02,quiz,teacher,discussion,Normal,0
2025-07-17 12:59:14.292249,192.168.1.130,10.0.0.155,WebRTC,6280,6201,15.54,7.33,video,teacher,login,Normal,0
2025-07-17 13:14:20.292249,192.168.1.251,10.0.0.71,TCP,1864,7307,58.11,61.11,chat,admin,submit_assignment,Normal,0
2025-07-17 12:17:06.292249,192.168.1.119,10.0.0.195,WebRTC,9612,7154,11.22,74.58,quiz,teacher,submit_assignment,Normal,0
2025-07-17 13:02:04.292249,192.168.1.28,10.0.0.61,WebRTC,795,5401,17.28,79.06,video,teacher,discussion,Normal,0
2025-07-17 12:59:53.292249,192.168.1.177,10.0.0.157,TCP,1749,4493,31.95,53.82,quiz,learner,discussion,Normal,0
2025-07-17 12:34:56.292249,192.168.1.155,10.0.0.113,TCP,8165,7564,27.33,91.36,chat,teacher,discussion,Normal,0
2025-07-17 13:02:40.292249,192.168.1.147,10.0.0.45,HTTP,4649,5416,41.55,80.65,lecture,teacher,discussion,Normal,0
2025-07-17 12:49:26.292249,192.168.1.247,10.0.0.30,WebRTC,1019,6130,54.85,98.42,quiz,teacher,submit_assignment,DDoS,1
2025-07-17 13:08:03.292249,192.168.1.68,10.0.0.193,HTTPS,2075,910,2.86,86.06,video,admin,login,Normal,0
2025-07-17 12:28:25.292249,192.168.1.166,10.0.0.188,HTTP,8234,7459,13.86,45.8,chat,admin,submit_assignment,Normal,0
2025-07-17 12:05:23.292249,192.168.1.167,10.0.0.43,WebRTC,9471,1383,48.02,54.16,video,admin,login,Malware Injection,1
2025-07-17 12:17:54.292249,192.168.1.61,10.0.0.88,HTTPS,9098,3946,54.89,26.38,lecture,learner,login,Normal,0
2025-07-17 13:08:13.292249,192.168.1.151,10.0.0.192,HTTP,1734,7895,58.75,69.13,quiz,teacher,submit_assignment,Normal,0
2025-07-17 12:34:42.292249,192.168.1.202,10.0.0.49,HTTP,1382,482,9.48,6.85,video,teacher,submit_assignment,Normal,0
2025-07-17 12:43:05.292249,192.168.1.29,10.0.0.154,TCP,3771,3717,12.4,24.96,lecture,admin,discussion,Normal,0
2025-07-17 12:03:21.292249,192.168.1.246,10.0.0.158,WebRTC,3560,7092,38.86,86.43,video,learner,submit_assignment,Normal,0
2025-07-17 12:12:32.292249,192.168.1.25,10.0.0.77,UDP,2922,3844,57.67,19.01,video,teacher,stream,Normal,0
2025-07-17 12:12:32.292249,192.168.1.125,10.0.0.223,HTTPS,3842,3846,47.86,62.15,video,learner,discussion,Normal,0
2025-07-17 12:16:38.292249,192.168.1.169,10.0.0.62,TCP,4916,2438,25.63,62.03,video,teacher,login,Normal,0
2025-07-17 12:44:58.292249,192.168.1.83,10.0.0.20,TCP,4360,1529,56.9,72.99,video,admin,submit_assignment,Normal,0
2025-07-17 13:01:02.292249,192.168.1.35,10.0.0.211,WebRTC,7604,3646,9.29,53.24,video,admin,stream,Normal,0
2025-07-17 12:08:49.292249,192.168.1.41,10.0.0.103,WebRTC,512,3916,50.35,58.75,lecture,learner,stream,Normal,0
2025-07-17 12:45:18.292249,192.168.1.45,10.0.0.78,WebRTC,3161,5941,28.96,98.03,quiz,teacher,submit_assignment,Normal,0
2025-07-17 12:38:37.292249,192.168.1.135,10.0.0.66,TCP,3780,1739,7.37,84.62,lecture,learner,stream,Normal,0
2025-07-17 12:31:20.292249,192.168.1.242,10.0.0.52,UDP,9714,6233,26.21,73.98,lecture,admin,submit_assignment,Normal,0
2025-07-17 12:15:27.292249,192.168.1.201,10.0.0.242,HTTP,7412,4856,21.38,36.92,quiz,teacher,stream,Normal,0
2025-07-17 13:14:10.292249,192.168.1.64,10.0.0.38,HTTPS,9314,5367,49.6,79.11,quiz,admin,login,Normal,0
2025-07-17 12:22:44.292249,192.168.1.135,10.0.0.107,HTTPS,219,7392,53.8,95.82,chat,admin,stream,Normal,0
2025-07-17 12:27:16.292249,192.168.1.21,10.0.0.119,TCP,620,7387,11.65,98.38,quiz,learner,submit_assignment,Normal,0
2025-07-17 12:46:48.292249,192.168.1.210,10.0.0.63,UDP,8319,6426,13.41,53.75,video,admin,discussion,Normal,0
2025-07-17 13:13:26.292249,192.168.1.152,10.0.0.44,UDP,5782,2346,49.61,37.09,quiz,teacher,login,DDoS,1
2025-07-17 12:50:36.292249,192.168.1.50,10.0.0.192,HTTP,4457,815,48.96,30.72,chat,teacher,login,DDoS,1
2025-07-17 12:00:01.292249,192.168.1.4,10.0.0.156,WebRTC,3426,7826,57.33,56.88,lecture,teacher,discussion,Normal,0
2025-07-17 12:11:14.292249,192.168.1.9,10.0.0.106,UDP,3364,3659,52.05,45.58,video,learner,login,Normal,0
2025-07-17 12:09:14.292249,192.168.1.152,10.0.0.204,WebRTC,6690,6338,32.26,84.81,lecture,learner,stream,Normal,0
2025-07-17 12:48:06.292249,192.168.1.43,10.0.0.188,TCP,5733,6198,11.14,16.55,video,learner,login,Normal,0
2025-07-17 11:54:10.292249,192.168.1.106,10.0.0.171,UDP,996,2385,49.45,99.13,chat,teacher,stream,Malware Injection,1
2025-07-17 13:11:09.292249,192.168.1.212,10.0.0.160,TCP,9759,5264,1.72,72.89,chat,admin,stream,Normal,0
2025-07-17 12:11:06.292249,192.168.1.128,10.0.0.50,HTTPS,604,492,8.73,36.83,video,teacher,discussion,Normal,0
2025-07-17 13:05:44.292249,192.168.1.173,10.0.0.187,HTTPS,5938,6047,42.85,88.11,lecture,admin,discussion,Normal,0
2025-07-17 13:15:23.292249,192.168.1.100,10.0.0.14,HTTP,2240,4431,40.08,18.24,video,admin,discussion,Normal,0
2025-07-17 12:21:37.292249,192.168.1.104,10.0.0.139,WebRTC,8165,2686,36.59,91.83,quiz,learner,discussion,Normal,0
2025-07-17 12:21:32.292249,192.168.1.44,10.0.0.5,HTTPS,9473,4522,25.85,17.55,quiz,admin,discussion,Normal,0
2025-07-17 11:59:38.292249,192.168.1.109,10.0.0.96,HTTP,6530,1944,46.34,89.13,quiz,learner,submit_assignment,Normal,0
2025-07-17 13:12:24.292249,192.168.1.160,10.0.0.92,HTTPS,9779,165,7.7,15.44,chat,admin,discussion,Normal,0
2025-07-17 12:21:33.292249,192.168.1.146,10.0.0.240,TCP,5905,366,23.62,62.51,video,admin,submit_assignment,Normal,0
2025-07-17 12:18:55.292249,192.168.1.180,10.0.0.3,UDP,9617,4107,13.44,24.12,quiz,admin,login,Normal,0
2025-07-17 13:04:36.292249,192.168.1.106,10.0.0.85,HTTPS,6028,820,46.29,27.49,quiz,teacher,submit_assignment,Normal,0
2025-07-17 12:39:11.292249,192.168.1.17,10.0.0.165,UDP,4003,2504,50.3,74.99,lecture,learner,submit_assignment,Normal,0
2025-07-17 12:56:41.292249,192.168.1.136,10.0.0.253,WebRTC,8428,220,36.33,91.92,video,admin,stream,Normal,0
2025-07-17 12:03:44.292249,192.168.1.253,10.0.0.194,HTTP,4750,3790,11.27,12.09,chat,learner,submit_assignment,Normal,0
2025-07-17 12:41:59.292249,192.168.1.244,10.0.0.131,HTTP,5342,3806,47.19,71.54,video,admin,discussion,Normal,0
2025-07-17 13:02:26.292249,192.168.1.163,10.0.0.205,UDP,9082,7676,5.75,64.22,quiz,teacher,submit_assignment,Normal,0
2025-07-17 12:25:45.292249,192.168.1.215,10.0.0.153,HTTPS,5460,5104,7.95,78.26,lecture,teacher,login,Normal,0
2025-07-17 11:56:29.292249,192.168.1.119,10.0.0.23,UDP,6546,245,57.92,15.37,chat,admin,discussion,Normal,0
2025-07-17 12:25:59.292249,192.168.1.75,10.0.0.141,UDP,460,5409,43.45,7.4,video,admin,discussion,Normal,0
2025-07-17 12:55:17.292249,192.168.1.93,10.0.0.204,WebRTC,2322,4996,30.68,38.43,quiz,teacher,discussion,Normal,0
2025-07-17 12:00:11.292249,192.168.1.147,10.0.0.29,UDP,7251,3887,27.95,76.94,video,learner,login,DDoS,1
2025-07-17 12:15:26.292249,192.168.1.26,10.0.0.212,HTTPS,4482,6878,22.43,34.61,chat,admin,discussion,Normal,0
2025-07-17 12:29:50.292249,192.168.1.13,10.0.0.248,TCP,2472,3469,44.74,28.42,lecture,admin,discussion,Normal,0
2025-07-17 12:51:29.292249,192.168.1.24,10.0.0.97,TCP,3758,755,31.81,24.58,lecture,admin,stream,DDoS,1
2025-07-17 12:28:49.292249,192.168.1.41,10.0.0.216,WebRTC,3956,7608,8.92,19.36,video,admin,submit_assignment,Normal,0
2025-07-17 12:32:06.292249,192.168.1.153,10.0.0.224,HTTPS,7997,5433,30.32,40.79,video,admin,login,Normal,0
2025-07-17 12:14:54.292249,192.168.1.87,10.0.0.175,HTTP,6290,3430,11.55,95.62,chat,teacher,submit_assignment,Normal,0
2025-07-17 12:08:13.292249,192.168.1.142,10.0.0.73,HTTP,2834,1019,29.61,41.87,lecture,learner,submit_assignment,Normal,0
2025-07-17 11:59:21.292249,192.168.1.187,10.0.0.53,HTTPS,6962,2618,12.57,39.97,lecture,admin,login,Normal,0
2025-07-17 11:59:39.292249,192.168.1.76,10.0.0.166,UDP,4404,5715,13.09,31.34,video,admin,login,Normal,0
2025-07-17 12:33:26.292249,192.168.1.18,10.0.0.37,TCP,8090,5826,51.08,25.5,chat,admin,login,Normal,0
2025-07-17 12:31:15.292249,192.168.1.18,10.0.0.252,WebRTC,4645,5925,14.76,99.33,video,teacher,discussion,Normal,0
2025-07-17 12:56:38.292249,192.168.1.81,10.0.0.115,HTTP,2519,6699,9.71,22.61,chat,admin,discussion,Normal,0
2025-07-17 12:34:57.292249,192.168.1.203,10.0.0.176,WebRTC,4623,4104,20.82,12.24,quiz,teacher,stream,Normal,0
2025-07-17 12:13:16.292249,192.168.1.23,10.0.0.122,TCP,5286,5523,44.54,90.91,lecture,learner,submit_assignment,Normal,0
2025-07-17 12:15:04.292249,192.168.1.58,10.0.0.95,HTTPS,9888,5093,16.0,14.36,video,teacher,stream,Normal,0
2025-07-17 12:06:23.292249,192.168.1.152,10.0.0.31,WebRTC,1934,1621,33.57,46.76,quiz,teacher,submit_assignment,Normal,0
2025-07-17 13:04:10.292249,192.168.1.22,10.0.0.23,TCP,8642,6453,8.96,88.37,chat,teacher,discussion,Normal,0
2025-07-17 12:23:02.292249,192.168.1.106,10.0.0.67,TCP,7483,6746,36.88,15.57,video,learner,submit_assignment,Normal,0
2025-07-17 12:18:02.292249,192.168.1.68,10.0.0.166,TCP,8343,4711,31.82,93.9,quiz,learner,discussion,Normal,0
2025-07-17 12:18:23.292249,192.168.1.17,10.0.0.152,TCP,971,7281,58.25,78.64,lecture,learner,login,Normal,0
2025-07-17 12:21:36.292249,192.168.1.75,10.0.0.118,WebRTC,7324,698,28.69,70.28,chat,admin,submit_assignment,Normal,0
2025-07-17 13:06:56.292249,192.168.1.127,10.0.0.12,UDP,1445,4017,21.46,51.16,video,admin,discussion,Normal,0
2025-07-17 13:10:29.292249,192.168.1.24,10.0.0.112,UDP,4169,7365,7.73,62.02,video,admin,discussion,Normal,0
2025-07-17 12:53:56.292249,192.168.1.54,10.0.0.206,HTTPS,1206,4698,40.85,52.33,chat,learner,submit_assignment,Normal,0
2025-07-17 12:41:19.292249,192.168.1.62,10.0.0.65,HTTPS,398,6999,20.56,56.63,quiz,teacher,login,Normal,0
2025-07-17 12:33:08.292249,192.168.1.79,10.0.0.26,WebRTC,6284,751,26.68,30.41,video,teacher,stream,Normal,0
2025-07-17 11:59:27.292249,192.168.1.239,10.0.0.163,UDP,5247,6740,37.0,61.03,lecture,admin,submit_assignment,Normal,0
2025-07-17 12:06:59.292249,192.168.1.53,10.0.0.34,WebRTC,539,576,10.93,75.56,lecture,admin,stream,Normal,0
2025-07-17 12:56:44.292249,192.168.1.48,10.0.0.91,HTTP,9422,3304,22.0,48.54,quiz,learner,stream,Normal,0
2025-07-17 13:00:28.292249,192.168.1.87,10.0.0.41,TCP,6441,1237,15.42,77.52,lecture,teacher,stream,Normal,0
2025-07-17 12:37:59.292249,192.168.1.77,10.0.0.246,UDP,6302,4753,4.5,12.6,lecture,learner,login,Normal,0
2025-07-17 12:31:37.292249,192.168.1.120,10.0.0.73,HTTP,9441,3627,49.46,42.92,chat,teacher,stream,Normal,0
2025-07-17 12:18:56.292249,192.168.1.251,10.0.0.122,UDP,6080,392,40.98,11.42,chat,teacher,stream,Normal,0
2025-07-17 12:01:14.292249,192.168.1.19,10.0.0.157,HTTPS,2717,4105,54.9,8.51,video,admin,discussion,Normal,0
2025-07-17 13:12:06.292249,192.168.1.190,10.0.0.154,TCP,7108,1619,51.38,9.53,chat,admin,discussion,DDoS,1
2025-07-17 12:51:20.292249,192.168.1.131,10.0.0.51,WebRTC,1082,4884,6.25,85.12,lecture,admin,login,Normal,0
2025-07-17 13:14:59.292249,192.168.1.74,10.0.0.205,TCP,265,3780,35.86,31.78,lecture,admin,login,Normal,0
2025-07-17 12:11:21.292249,192.168.1.206,10.0.0.233,HTTPS,1024,2256,53.29,70.03,lecture,teacher,submit_assignment,Normal,0
2025-07-17 11:59:23.292249,192.168.1.231,10.0.0.110,WebRTC,8530,6200,9.04,44.89,lecture,learner,login,Normal,0
2025-07-17 12:20:36.292249,192.168.1.166,10.0.0.241,TCP,3144,1455,45.88,27.88,lecture,admin,discussion,Normal,0
2025-07-17 12:54:12.292249,192.168.1.63,10.0.0.193,HTTP,8338,7590,59.49,46.03,lecture,admin,stream,DDoS,1
2025-07-17 11:57:47.292249,192.168.1.141,10.0.0.2,HTTPS,6847,650,10.49,27.63,quiz,learner,login,Normal,0
2025-07-17 12:39:24.292249,192.168.1.7,10.0.0.190,UDP,3269,7282,55.23,70.4,lecture,admin,submit_assignment,Normal,0
2025-07-17 12:14:30.292249,192.168.1.186,10.0.0.88,HTTP,8655,6883,44.44,90.27,quiz,learner,login,Normal,0
2025-07-17 12:44:20.292249,192.168.1.170,10.0.0.129,HTTP,5850,1693,4.66,78.65,video,admin,stream,Normal,0
2025-07-17 12:37:52.292249,192.168.1.179,10.0.0.197,UDP,5793,183,12.03,88.33,video,teacher,discussion,Normal,0
2025-07-17 12:03:17.292249,192.168.1.86,10.0.0.179,HTTP,9064,1420,39.59,9.27,video,admin,discussion,Normal,0
2025-07-17 13:01:41.292249,192.168.1.88,10.0.0.198,HTTP,9385,689,47.0,63.62,lecture,learner,submit_assignment,Normal,0
2025-07-17 12:11:17.292249,192.168.1.140,10.0.0.139,HTTPS,4313,3137,16.93,8.87,lecture,teacher,submit_assignment,Normal,0
2025-07-17 11:59:32.292249,192.168.1.210,10.0.0.182,HTTPS,222,1582,5.66,82.95,lecture,admin,login,Normal,0
2025-07-17 12:00:02.292249,192.168.1.14,10.0.0.104,HTTPS,5622,1776,16.41,51.3,chat,teacher,discussion,DDoS,1
2025-07-17 12:38:39.292249,192.168.1.161,10.0.0.105,WebRTC,4664,7849,29.24,6.67,quiz,learner,submit_assignment,Normal,0
2025-07-17 11:52:53.292249,192.168.1.2,10.0.0.173,HTTPS,7598,1350,44.42,25.87,quiz,learner,login,Normal,0
2025-07-17 12:23:03.292249,192.168.1.31,10.0.0.23,HTTP,1153,3972,37.32,55.66,chat,teacher,login,Normal,0
2025-07-17 12:33:09.292249,192.168.1.30,10.0.0.132,UDP,8371,6722,1.74,12.33,lecture,teacher,submit_assignment,Normal,0
2025-07-17 13:06:21.292249,192.168.1.30,10.0.0.216,HTTP,3671,1284,12.6,12.71,quiz,teacher,submit_assignment,Normal,0
2025-07-17 12:42:18.292249,192.168.1.45,10.0.0.97,WebRTC,7835,1936,51.05,43.54,chat,learner,stream,Normal,0
2025-07-17 12:34:30.292249,192.168.1.110,10.0.0.122,WebRTC,3602,1495,41.94,30.43,video,learner,stream,Normal,0
2025-07-17 12:54:55.292249,192.168.1.151,10.0.0.189,WebRTC,4722,6056,15.84,46.18,lecture,admin,discussion,Normal,0
2025-07-17 12:13:00.292249,192.168.1.85,10.0.0.71,HTTP,2081,7896,10.78,7.1,lecture,learner,discussion,Normal,0
2025-07-17 13:08:17.292249,192.168.1.21,10.0.0.42,TCP,2874,6524,4.61,17.89,video,learner,discussion,Normal,0
2025-07-17 13:00:52.292249,192.168.1.233,10.0.0.133,HTTPS,5112,4847,19.1,82.46,lecture,teacher,submit_assignment,Normal,0
2025-07-17 13:15:18.292249,192.168.1.181,10.0.0.112,UDP,5733,6773,55.84,29.33,quiz,learner,stream,Normal,0
2025-07-17 13:00:56.292249,192.168.1.218,10.0.0.170,WebRTC,5138,2391,18.49,42.09,quiz,learner,submit_assignment,DDoS,1
2025-07-17 12:47:55.292249,192.168.1.232,10.0.0.52,HTTP,699,5546,25.26,43.5,video,admin,submit_assignment,Normal,0
2025-07-17 12:17:48.292249,192.168.1.177,10.0.0.213,UDP,1440,4640,4.11,27.19,quiz,teacher,discussion,Normal,0
2025-07-17 12:13:43.292249,192.168.1.95,10.0.0.4,HTTP,9338,5662,35.75,83.56,lecture,admin,login,Malware Injection,1
2025-07-17 11:56:05.292249,192.168.1.235,10.0.0.4,WebRTC,1630,2110,30.51,19.37,chat,teacher,submit_assignment,Normal,0
2025-07-17 13:02:03.292249,192.168.1.13,10.0.0.32,TCP,7980,5505,13.97,50.6,quiz,teacher,stream,Malware Injection,1
2025-07-17 12:51:14.292249,192.168.1.198,10.0.0.217,WebRTC,7339,3372,48.23,68.12,chat,teacher,login,Normal,0
2025-07-17 12:35:54.292249,192.168.1.233,10.0.0.27,UDP,628,592,42.05,82.12,quiz,teacher,login,Normal,0
2025-07-17 13:11:42.292249,192.168.1.61,10.0.0.33,WebRTC,9644,6347,56.42,62.08,chat,admin,submit_assignment,Normal,0
2025-07-17 13:10:22.292249,192.168.1.55,10.0.0.128,HTTP,2556,5074,56.4,36.32,chat,learner,discussion,Malware Injection,1
2025-07-17 13:03:36.292249,192.168.1.204,10.0.0.135,TCP,9714,2353,11.83,52.1,quiz,teacher,stream,Normal,0
2025-07-17 12:21:26.292249,192.168.1.51,10.0.0.195,UDP,5609,6296,28.21,10.06,lecture,learner,stream,Normal,0
