@relation eMBB

@attribute X numeric
@attribute Seq numeric
@attribute Dur numeric
@attribute RunTime numeric
@attribute Mean numeric
@attribute Sum numeric
@attribute Min numeric
@attribute Max numeric
@attribute Proto {tcp}
@attribute sTos numeric
@attribute dTos numeric
@attribute sDSb {cs0}
@attribute dDSb {cs0}
@attribute sTtl numeric
@attribute dTtl numeric
@attribute sHops numeric
@attribute dHops numeric
@attribute Cause {Start,Status}
@attribute TotPkts numeric
@attribute SrcPkts numeric
@attribute DstPkts numeric
@attribute TotBytes numeric
@attribute SrcBytes numeric
@attribute DstBytes numeric
@attribute Offset numeric
@attribute sMeanPktSz numeric
@attribute dMeanPktSz numeric
@attribute Load numeric
@attribute SrcLoad numeric
@attribute DstLoad numeric
@attribute Loss numeric
@attribute SrcLoss numeric
@attribute DstLoss numeric
@attribute pLoss numeric
@attribute SrcGap numeric
@attribute DstGap numeric
@attribute Rate numeric
@attribute SrcRate numeric
@attribute DstRate numeric
@attribute State {CON}
@attribute SrcWin numeric
@attribute DstWin numeric
@attribute sVid {NA}
@attribute dVid {NA}
@attribute SrcTCPBase numeric
@attribute DstTCPBase numeric
@attribute TcpRtt numeric
@attribute SynAck numeric
@attribute AckDat numeric
@attribute UniqueID numeric
@attribute predicted {1:eMBB}
@attribute Label {Benign,Malicious}

@data
641480.549595,27903.259027,0.324655,0.797112,0.529038,0.561248,0.340149,0.513766,tcp,0,0,cs0,cs0,63,59,1,5,Status,27.363897,131.862882,249.981468,288894.081519,18770.028753,317793.859707,16068121.574668,91.722546,1233.278551,1045055.965998,182604.635208,2231917.253164,1,0.933913,0.066857,5.399161,0,0,141.333702,151.229957,104.28376,CON,56704,64896,NA,NA,2575379793,581498186,0.019498,0.004273,0.014985,1727707.170993,1:eMBB,Benign
645074.031071,28190.178034,0.697194,0.897736,0.346989,0.500651,0.671286,0.379216,tcp,0,0,cs0,cs0,63,59,1,5,Status,106.887247,155.271,132.869169,75852.912217,18721.033809,51501.154963,15959215.093473,120.500617,1254.685239,1057761.170451,145816.442435,959421.04548,1,0.186084,0.249608,4.956925,0,0,372.869162,64.014029,147.115535,CON,56704,64896,NA,NA,2575379793,581498186,0.02375,0.010204,0.017075,1413824.475793,1:eMBB,Benign
640990.770603,26160.279849,0.647583,0.801873,0.772495,0.712272,0.78319,0.780764,tcp,0,0,cs0,cs0,63,59,1,5,Status,299.642742,106.386582,116.958515,45414.135718,7001.842793,138709.285234,16142793.88759,94.218948,1350.547724,2703158.72015,68462.555263,1767937.40171,1,0.863242,0.751053,4.633151,0,0,232.427738,165.796878,57.924784,CON,56704,64896,NA,NA,2575379793,581498186,0.025057,0.012233,0.016622,892314.581494,1:eMBB,Benign
648390.612073,29891.944601,2.425784,3.965121,3.808409,4.871411,4.091865,1.139688,tcp,0,0,cs0,cs0,63,59,1,5,Status,227.817454,132.86157,69.564694,290471.027375,19529.032253,164450.302789,16986686.976469,134.622981,1393.553255,2280147.137642,90648.230324,1787345.420869,1,1,0,0.491145,0,0,222.757215,146.336348,138.963268,CON,56704,64896,NA,NA,2575379793,581498186,0.035019,0.020703,0.014273,1088001.961663,1:eMBB,Benign
651128.937973,32759.955184,1.591867,1.152026,3.272848,4.047044,4.101731,2.426239,tcp,0,0,cs0,cs0,63,59,1,5,Status,406.110705,104.197752,294.787278,381631.316086,20074.225769,385887.147654,17073976.54592,109.105662,1395.145591,2652123.796192,62463.294131,1498712.146616,1,1,0,0.246184,0,0,411.362269,41.87217,80.902182,CON,56704,64896,NA,NA,2575379793,581498186,0.03555,0.020932,0.014473,2142645.136597,1:eMBB,Benign
647504.88166,25789.655108,0.629169,0.582736,0.565094,0.799727,0.31347,0.876151,tcp,0,0,cs0,cs0,63,59,1,5,Status,313.607955,62.124052,99.143051,267155.34344,16959.598877,246309.767973,15338749.951606,83.184326,1371.368646,1473910.900692,75972.081681,2780216.831522,1,0.586875,0.596373,4.273061,0,0,368.833286,101.735041,187.557662,CON,56704,64896,NA,NA,2575379793,581498186,0.028348,0.009996,0.015137,769388.053024,1:eMBB,Benign
651325.769311,31258.002408,1.787391,3.264416,2.446691,4.047749,4.482698,1.853101,tcp,0,0,cs0,cs0,63,59,1,5,Status,220.728766,138.729618,176.278964,331321.383132,22068.570998,223937.790933,16961104.618279,136.51718,1393.942434,1411483.248085,95088.653997,1248802.5235,1,1,0,0.481578,0,0,144.883151,19.782852,238.997085,CON,56704,64896,NA,NA,2575379793,581498186,0.03507,0.02075,0.014236,1083478.341057,1:eMBB,Benign
648400.23316,32102.761895,4.521096,3.241185,4.884221,3.235367,3.971614,4.471955,tcp,0,0,cs0,cs0,63,59,1,5,Status,411.378887,110.056108,264.048459,386321.987899,17629.492784,374048.426395,16907064.315473,126.575522,1412.230517,2370009.090689,26831.818465,2342618.648642,1,1,0,0.238417,0,0,160.404103,150.748503,180.134009,CON,56704,64896,NA,NA,2575379793,581498186,0.03556,0.020907,0.014434,1827640.140209,1:eMBB,Benign
644732.067567,29566.213842,0.633258,0.665648,0.354475,0.715041,0.825949,0.214176,tcp,0,0,cs0,cs0,63,59,1,5,Status,75.791357,102.850045,197.851726,367788.724546,8348.506745,294696.675367,16577565.940581,120.645071,1354.586487,2262496.191295,143041.823071,714935.043392,1,0.305625,0.955652,0.59092,0,0,114.776502,140.790148,232.03797,CON,56704,64896,NA,NA,2575379793,581498186,0.027019,0.014388,0.016256,1913187.665657,1:eMBB,Benign
650300.303376,29848.229222,1.525559,4.187624,1.900024,4.161451,2.998184,3.140625,tcp,0,0,cs0,cs0,63,59,1,5,Status,412.673328,106.461956,257.537934,425972.286689,18981.350205,408668.577179,16781968.928323,119.59275,1410.441333,1125469.930705,82915.191209,2598754.212103,1,1,0,0.243158,0,0,424.976363,163.903072,251.353935,CON,56704,64896,NA,NA,2575379793,581498186,0.035974,0.020847,0.014907,2084690.902046,1:eMBB,Benign
650549.536236,30182.310569,4.620165,4.876441,4.725309,4.828524,3.435149,4.36897,tcp,0,0,cs0,cs0,63,59,1,5,Status,412.637324,118.329364,227.054636,361668.577576,14998.538045,298427.001436,17049842.025941,136.146624,1396.491954,1565340.82781,101820.944014,1673298.336019,1,1,0,0.587865,0,0,412.464199,64.426928,166.883536,CON,56704,64896,NA,NA,2575379793,581498186,0.03501,0.020729,0.014314,1065572.367028,1:eMBB,Benign
639561.450737,28758.657145,0.620486,0.910338,0.859924,0.204061,0.855088,0.679289,tcp,0,0,cs0,cs0,63,59,1,5,Status,58.674005,22.854905,242.210909,66858.686727,10707.160896,302249.752057,15028524.932397,131.092345,1344.035006,2665132.918269,167223.043645,1890267.065341,1,0.866181,0.384996,5.069947,0,0,220.775336,74.865079,244.075839,CON,56704,64896,NA,NA,2575379793,581498186,0.022766,0.018555,0.016876,1342325.824436,1:eMBB,Benign
642624.727126,25757.778636,0.937397,0.747858,0.73309,0.762591,0.557447,0.408382,tcp,0,0,cs0,cs0,63,59,1,5,Status,143.613985,129.278222,10.718791,69802.761516,11133.6315,301343.675805,15067215.504694,125.143621,1283.244231,1387926.336672,57548.312257,1510412.105627,1,0.496007,0.662876,4.205169,0,0,205.889763,113.168337,50.106715,CON,56704,64896,NA,NA,2575379793,581498186,0.020015,0.015325,0.01551,495247.696341,1:eMBB,Benign
648670.769492,30027.644651,3.710646,1.1768,1.289786,1.559742,2.391859,4.752696,tcp,0,0,cs0,cs0,63,59,1,5,Status,413.490723,149.709795,259.159711,412551.490688,20252.093738,366981.99551,16974184.901741,136.405097,1407.636853,1057064.800157,62365.930574,1688979.019676,1,1,0,0.239367,0,0,297.309307,148.261192,182.61856,CON,56704,64896,NA,NA,2575379793,581498186,0.035761,0.020932,0.01453,1814675.961305,1:eMBB,Benign
646715.689658,25354.894772,0.532555,0.220688,0.7805,0.455701,0.956345,0.48057,tcp,0,0,cs0,cs0,63,59,1,5,Status,161.648518,74.451398,215.29294,241460.754977,9436.194828,307891.16015,16495552.118435,112.812833,1309.519934,1517180.52374,22092.788193,2685335.217274,1,0.705953,0.174705,1.848777,0,0,177.475438,77.915664,232.42114,CON,56704,64896,NA,NA,2575379793,581498186,0.025771,0.015375,0.015292,1285118.84395,1:eMBB,Benign
651904.542557,32474.11127,4.481225,1.033706,2.375507,1.764127,4.692491,2.463814,tcp,0,0,cs0,cs0,63,59,1,5,Status,292.018091,86.088946,227.580905,251669.248539,12804.451636,200756.953649,16774009.616685,135.250052,1396.085431,1267266.958956,123540.78442,2482049.169805,1,1,0,0.36184,0,0,389.770065,43.402722,93.00014,CON,56704,64896,NA,NA,2575379793,581498186,0.034982,0.020724,0.014387,1067051.226552,1:eMBB,Benign
639867.090873,25321.496231,0.68572,0.844108,0.92059,0.84804,0.562179,0.511096,tcp,0,0,cs0,cs0,63,59,1,5,Status,69.824981,14.20024,125.255665,252048.143487,981.667902,150586.868163,16145450.366758,131.584498,1243.414203,1336792.816101,118856.149584,1433827.343069,1,0.639876,0.577979,3.557281,0,0,352.228081,91.700702,233.570188,CON,56704,64896,NA,NA,2575379793,581498186,0.020625,0.019948,0.015512,1108605.038823,1:eMBB,Benign
645024.724147,29533.763068,0.253067,0.211288,0.476402,0.374436,0.411247,0.65667,tcp,0,0,cs0,cs0,63,59,1,5,Status,173.24922,64.567344,117.453134,245459.996743,15291.492538,300205.659294,15134979.695322,86.648435,1362.231446,2259014.051748,137642.458871,2029323.743948,1,0.434874,0.977799,2.642885,0,0,244.691809,152.088305,81.456015,CON,56704,64896,NA,NA,2575379793,581498186,0.024068,0.005125,0.015955,1085450.530458,1:eMBB,Benign
651340.095301,30218.028526,3.801862,4.343426,3.251783,2.664297,3.125428,4.140602,tcp,0,0,cs0,cs0,63,59,1,5,Status,279.958631,158.821566,129.753029,123047.704547,14403.770603,243426.41697,16801525.84661,135.829663,1394.604379,1285861.579483,16623.441374,1155987.985692,1,1,0,0.78752,0,0,359.183734,123.106133,113.382345,CON,56704,64896,NA,NA,2575379793,581498186,0.035019,0.020729,0.014297,1083868.81456,1:eMBB,Benign
648310.141071,29968.87403,2.511931,3.426176,2.575133,3.335559,1.724898,4.608933,tcp,0,0,cs0,cs0,63,59,1,5,Status,414.362048,129.428972,297.000161,400469.812686,12613.186044,381831.637667,16881959.40917,108.80727,1451.619225,2274791.515607,102172.007071,2701061.956494,1,1,0,0.243251,0,0,338.166502,76.121198,206.682747,CON,56704,64896,NA,NA,2575379793,581498186,0.035573,0.020703,0.014841,1857246.521304,1:eMBB,Benign
641219.211594,26714.241272,0.568709,0.267968,0.889128,0.717599,0.488287,0.201239,tcp,0,0,cs0,cs0,63,59,1,5,Status,55.971642,52.9303,89.140569,13952.122271,12305.068979,234631.726582,16533689.971223,127.757307,1353.251291,1370212.498227,80456.388235,2037609.973464,1,0.862519,0.483208,4.389903,0,0,203.587762,157.577423,215.827807,CON,56704,64896,NA,NA,2575379793,581498186,0.02834,0.020297,0.01817,639524.736067,1:eMBB,Benign
643267.380303,26947.202619,0.565664,0.744893,0.749679,0.682124,0.188321,0.430634,tcp,0,0,cs0,cs0,63,59,1,5,Status,37.049084,106.95166,16.026161,164762.572084,1036.289046,56073.516578,15691785.043937,110.079338,1252.067427,1612911.968699,68595.13917,1395644.472337,1,0.707451,0.048588,3.078656,0,0,250.363051,116.901978,211.33611,CON,56704,64896,NA,NA,2575379793,581498186,0.028643,0.006413,0.017495,777273.782842,1:eMBB,Benign
650088.349614,31627.284398,4.881154,4.87048,1.340789,2.420852,4.807676,2.264861,tcp,0,0,cs0,cs0,63,59,1,5,Status,404.652699,105.732939,266.202341,426741.961515,16280.668462,406286.282267,16932021.722997,136.008358,1437.676565,1852393.252063,161806.470621,2367673.309229,1,1,0,0.242955,0,0,247.548142,148.416853,213.039612,CON,56704,64896,NA,NA,2575379793,581498186,0.035461,0.02097,0.014726,1228560.680175,1:eMBB,Benign
647487.660914,29121.312482,0.89967,0.51555,0.724629,0.619299,0.861358,0.859468,tcp,0,0,cs0,cs0,63,59,1,5,Status,86.191248,72.375446,214.035602,14723.027046,17105.516971,172217.137202,15065422.48563,79.742105,1217.959539,3062363.310711,85754.44761,893941.861728,1,0.733733,0.469505,2.699648,0,0,140.268892,57.873796,58.530725,CON,56704,64896,NA,NA,2575379793,581498186,0.032267,0.008802,0.017323,837715.544462,1:eMBB,Benign
651284.025355,31276.096576,1.772153,1.18586,1.606182,4.24639,3.565969,3.144302,tcp,0,0,cs0,cs0,63,59,1,5,Status,416.927319,110.837623,298.934484,404471.525066,20414.624037,432958.509784,17087162.855637,119.806676,1408.351651,1791521.360286,44157.15381,2900298.129246,1,1,0,0.241526,0,0,363.182631,112.623415,219.661737,CON,56704,64896,NA,NA,2575379793,581498186,0.035552,0.020815,0.014496,2112729.622212,1:eMBB,Benign
639908.694851,26725.05305,0.32051,0.221808,0.387773,0.235551,0.510027,0.821828,tcp,0,0,cs0,cs0,63,59,1,5,Status,82.498084,109.366982,28.194796,274621.406474,9788.758786,178922.387258,14934368.73035,93.332471,1374.185123,1337690.319711,73624.637793,2270667.476206,1,0.992003,0.274479,4.04411,0,0,396.461655,120.6408,209.47451,CON,56704,64896,NA,NA,2575379793,581498186,0.022146,0.004828,0.017214,515864.642205,1:eMBB,Benign
651428.444597,32180.631795,1.526573,1.003261,3.353286,3.74555,2.305103,4.407431,tcp,0,0,cs0,cs0,63,59,1,5,Status,126.336361,155.123501,78.697932,119157.734203,20244.897982,115890.81555,17316985.286037,135.944075,1393.427136,948857.093189,33467.569802,2151168.339075,1,1,0,0.736251,0,0,230.067248,153.766955,173.852051,CON,56704,64896,NA,NA,2575379793,581498186,0.035065,0.020752,0.014267,1114408.219366,1:eMBB,Benign
646450.546262,28126.738232,0.404083,0.323122,0.388898,0.895135,0.929962,0.267246,tcp,0,0,cs0,cs0,63,59,1,5,Status,340.518852,47.643688,101.140419,278814.11865,16547.785641,110589.795078,15852651.032849,83.290507,1338.91945,1462644.395831,33735.597749,2653582.953829,1,0.843371,0.03454,1.909069,0,0,427.266178,76.244982,186.02557,CON,56704,64896,NA,NA,2575379793,581498186,0.03112,0.010538,0.016812,742204.775578,1:eMBB,Benign
650621.711606,31853.292184,3.934656,4.315879,2.70509,0.982058,4.538317,3.553033,tcp,0,0,cs0,cs0,63,59,1,5,Status,131.22073,113.848432,187.448969,135804.341556,9305.088703,154698.492665,16768159.474854,136.471421,1394.261376,1299832.293007,43571.497996,1342544.038114,1,1,0,0.242822,0,0,388.202456,72.608595,20.316122,CON,56704,64896,NA,NA,2575379793,581498186,0.035087,0.020725,0.014298,1094462.892851,1:eMBB,Benign
651969.878536,30871.920348,3.482433,3.502086,2.702022,4.891085,3.405821,2.773443,tcp,0,0,cs0,cs0,63,59,1,5,Status,404.590002,154.542334,143.979162,313258.110024,10383.923404,162542.515909,17172090.083507,136.579024,1393.017882,1964243.708665,133446.659833,1316767.674037,1,1,0,0.604162,0,0,54.38097,33.552326,164.168982,CON,56704,64896,NA,NA,2575379793,581498186,0.034985,0.020734,0.014311,1072125.547478,1:eMBB,Benign
637767.652588,25941.406582,0.791752,0.260647,0.942007,0.331972,0.315855,0.632055,tcp,0,0,cs0,cs0,63,59,1,5,Status,272.54434,135.412645,26.478318,50699.167884,19770.554571,175096.339845,15020643.794973,82.147661,1354.981798,1166531.863137,33608.567329,2788874.752207,1,0.803704,0.02283,3.336873,0,0,182.578287,104.426204,167.829855,CON,56704,64896,NA,NA,2575379793,581498186,0.031278,0.003313,0.016649,1518568.885527,1:eMBB,Benign
642288.035785,27027.432706,0.873731,0.335887,0.495281,0.268848,0.750052,0.58336,tcp,0,0,cs0,cs0,63,59,1,5,Status,244.429888,163.270609,239.278012,229611.812572,13073.428694,133438.866282,16267856.14558,104.156308,1357.534303,2161085.218492,55179.724152,767616.798757,1,0.299481,0.534599,2.984443,0,0,337.066459,167.445856,119.148057,CON,56704,64896,NA,NA,2575379793,581498186,0.019446,0.013073,0.015594,2010344.381866,1:eMBB,Benign
650398.986799,31711.12527,4.209013,2.127735,2.477916,1.060214,3.034254,1.421209,tcp,0,0,cs0,cs0,63,59,1,5,Status,404.757942,126.204082,257.694282,397408.144179,20696.591952,405084.857194,17125433.267987,128.552174,1403.413326,2457031.348846,101611.236808,2092765.878255,1,1,0,0.239974,0,0,324.148312,112.385992,259.359118,CON,56704,64896,NA,NA,2575379793,581498186,0.035255,0.020914,0.014656,1150219.662415,1:eMBB,Benign
637698.586668,28870.698403,0.310985,0.237021,0.655715,0.89979,0.938914,0.742625,tcp,0,0,cs0,cs0,63,59,1,5,Status,274.479196,122.020319,67.653464,157153.192198,910.890468,94037.031562,16531320.946352,95.13358,1250.815271,2470910.826757,53493.0289,961067.576552,1,0.344812,0.882729,3.715795,0,0,115.069789,64.527946,95.942825,CON,56704,64896,NA,NA,2575379793,581498186,0.024342,0.015936,0.014923,1564764.491298,1:eMBB,Benign
642590.754488,25964.322939,0.607602,0.882754,0.884002,0.57477,0.240649,0.778791,tcp,0,0,cs0,cs0,63,59,1,5,Status,56.037262,36.247612,251.813447,118371.603983,21943.78152,128178.258437,15529454.028081,73.605984,1217.742044,1806094.805549,127849.380487,623759.600398,1,0.387305,0.296071,1.521399,0,0,323.384656,67.911252,260.028005,CON,56704,64896,NA,NA,2575379793,581498186,0.025752,0.006314,0.015049,1777624.283759,1:eMBB,Benign
649908.286961,32134.525878,1.292697,4.46319,3.401388,3.419505,2.661033,1.804893,tcp,0,0,cs0,cs0,63,59,1,5,Status,184.677813,97.13228,108.781788,329380.7747,14848.664822,95538.811629,17074910.030752,136.873552,1396.080299,1112618.424634,86923.803088,1343233.482435,1,1,0,0.506015,0,0,40.04696,115.314152,45.945473,CON,56704,64896,NA,NA,2575379793,581498186,0.035037,0.020747,0.01436,1057857.422066,1:eMBB,Benign
639406.961027,29097.337549,0.201848,0.59112,0.743492,0.918458,0.80146,0.592544,tcp,0,0,cs0,cs0,63,59,1,5,Status,415.902528,78.184008,92.860207,223796.480172,2143.361003,175882.595211,15357122.336661,85.77698,1268.886025,812661.366899,167981.450604,604666.578085,1,0.95429,0.509664,1.829236,0,0,129.310139,145.641663,185.067986,CON,56704,64896,NA,NA,2575379793,581498186,0.022749,0.020522,0.015907,970264.05844,1:eMBB,Benign
646764.700302,26293.683571,0.741391,0.879428,0.264938,0.545926,0.500494,0.715606,tcp,0,0,cs0,cs0,63,59,1,5,Status,34.878862,48.703546,54.664898,101882.279608,7609.58584,333642.810645,16314296.540242,110.361142,1352.214449,2434499.66735,104647.390317,1610829.339629,1,0.542448,0.500234,3.052602,0,0,146.182293,82.190515,224.784016,CON,56704,64896,NA,NA,2575379793,581498186,0.023538,0.017207,0.015052,1633331.015583,1:eMBB,Benign
651567.389788,30086.141796,4.545177,4.730688,1.303491,4.859935,1.270294,4.309319,tcp,0,0,cs0,cs0,63,59,1,5,Status,396.81727,118.978145,221.490738,344299.268713,22377.566824,260788.604189,17034900.619483,136.883426,1396.966821,2034654.390729,21745.614876,2920708.140606,1,1,0,0.252227,0,0,147.713581,31.527655,146.858698,CON,56704,64896,NA,NA,2575379793,581498186,0.035071,0.020741,0.014356,1115159.550006,1:eMBB,Benign
641750.927737,25690.629655,0.336844,0.300196,0.310463,0.32276,0.332994,0.325936,tcp,0,0,cs0,cs0,63,59,1,5,Status,21.607401,9.921728,9.211471,9470.625267,1093.315142,3273.262834,15047824.420839,155.098771,973.275106,170802.793837,23434.951476,131844.204968,1,0,1,4.607466,0,0,59.609701,32.192058,24.262243,CON,56320,64896,NA,NA,3025160249,2052663605,0.042241,0.011096,0.023211,1582958.790607,1:eMBB,Benign
640875.356392,25362.551298,0.302428,0.34786,0.2042,0.219871,0.367818,0.184505,tcp,0,0,cs0,cs0,63,59,1,5,Status,19.614611,10.503929,9.851083,4646.395195,1585.150363,2554.251005,15205219.747256,141.938903,615.44005,320081.442892,38213.909875,397666.692596,1,0,1,4.266092,0,0,64.340203,36.767833,28.996483,CON,56320,64896,NA,NA,3025160249,2052663605,0.048887,0.005913,0.018368,673543.373097,1:eMBB,Benign
570070.504521,23668.390862,4.096417,1.313856,2.179382,1.387785,2.922796,0.713421,tcp,0,0,cs0,cs0,63,59,1,5,Status,71.808553,30.059872,15.52824,51554.118481,3849.958996,22015.450136,16292820.971937,149.969246,1228.659688,114595.484668,15170.135316,73379.951499,1,0,1,1.652544,0,0,28.910707,12.178565,12.484442,CON,56320,64896,NA,NA,3025160249,2052663605,0.051354,0.02092,0.017398,766322.835592,1:eMBB,Benign
639733.418014,25650.697862,0.231377,0.271441,0.269406,0.216686,0.328207,0.234367,tcp,0,0,cs0,cs0,63,59,1,5,Status,17.310814,9.150315,9.27232,7767.470746,2335.376651,3344.670414,14830688.777195,115.314612,668.585351,243281.865864,43801.526985,194579.024719,1,0,1,4.812635,0,0,87.688117,34.035089,46.454341,CON,56320,64896,NA,NA,3025160249,2052663605,0.051122,0.006339,0.029053,1067360.156083,1:eMBB,Benign
553072.509275,18300.561191,2.54866,1.801894,4.890083,4.237052,4.85492,0.404346,tcp,0,0,cs0,cs0,63,59,1,5,Status,31.592811,15.115218,57.855619,73343.16438,3271.703047,40068.016309,16243051.525106,169.214055,455.329743,117999.583411,33878.861813,68902.597124,1,0,1,2.997286,0,0,49.579468,24.727456,14.249243,CON,56320,64896,NA,NA,3025160249,2052663605,0.046897,0.020841,0.028631,668984.380766,1:eMBB,Benign
640202.338552,25391.987867,0.262342,0.338304,0.287916,0.266414,0.347211,0.194418,tcp,0,0,cs0,cs0,63,59,1,5,Status,19.047718,8.961743,9.145574,10422.532471,1726.613036,11261.138467,15077276.903412,168.551294,417.41988,116949.025272,24823.517566,152965.553701,1,0,1,4.380817,0,0,72.25305,35.758996,28.889646,CON,56320,64896,NA,NA,3025160249,2052663605,0.040436,0.015103,0.030962,555817.259669,1:eMBB,Benign
586279.626633,3556.741471,0.379629,2.148294,3.674358,2.302282,3.443943,1.369548,tcp,0,0,cs0,cs0,63,59,1,5,Status,70.982254,21.067619,41.303442,87489.020963,2490.136288,16431.178939,15980851.182801,139.98046,410.264439,107757.018906,17822.969376,85765.290199,1,0,1,1.662711,0,0,50.859874,31.184621,18.756377,CON,56320,64896,NA,NA,3025160249,2052663605,0.047232,0.020878,0.019783,998748.544016,1:eMBB,Benign
640423.147348,25901.084425,0.209196,0.254837,0.194797,0.358518,0.197573,0.273738,tcp,0,0,cs0,cs0,63,59,1,5,Status,21.134392,9.338967,9.681371,6465.522396,982.870948,2272.200587,14885677.7592,140.474744,613.372342,177835.714028,43569.096093,390271.425749,1,0,1,4.919173,0,0,93.049114,37.096624,44.501794,CON,56320,64896,NA,NA,3025160249,2052663605,0.046383,0.009547,0.028315,968121.776055,1:eMBB,Benign
647370.97417,31477.184331,4.207729,2.407707,1.838365,1.905525,3.466945,2.682525,tcp,0,0,cs0,cs0,63,59,1,5,Status,120.329918,43.92351,47.29822,29250.498441,3057.218715,23527.89681,16495457.43681,157.348473,1098.108719,101844.23934,23635.460669,102345.585843,1,0.091938,0.972559,1.56229,0,0,46.9935,33.415067,15.041421,CON,56320,64896,NA,NA,3025160249,2052663605,0.041483,0.020814,0.016508,1107376.539631,1:eMBB,Benign
642840.083048,31331.064818,0.934412,3.259503,2.390723,2.232811,2.766329,4.545199,tcp,0,0,cs0,cs0,63,59,1,5,Status,58.427827,51.34641,9.811419,7191.265296,7706.327163,25929.43911,16169162.281746,169.560129,361.59183,88886.83152,20031.442931,131845.101733,1,0.788283,0.200709,2.07044,0,0,51.177439,27.188019,13.635818,CON,56320,64896,NA,NA,3025160249,2052663605,0.041826,0.020762,0.021838,1089198.663546,1:eMBB,Benign
640365.356641,25964.262596,0.233243,0.302054,0.316622,0.251517,0.217486,0.281161,tcp,0,0,cs0,cs0,63,59,1,5,Status,19.764032,9.175347,9.038923,8464.625042,1170.979746,7205.537115,15057437.886392,123.937418,862.876099,167926.649445,19898.199475,102684.981872,1,0,1,4.861498,0,0,69.783364,34.594315,39.149371,CON,56320,64896,NA,NA,3025160249,2052663605,0.030149,0.001875,0.025066,589307.637283,1:eMBB,Benign
586746.782868,16654.999206,4.166579,2.473216,3.095803,1.828111,3.583706,1.423862,tcp,0,0,cs0,cs0,63,59,1,5,Status,91.55031,28.376078,13.330121,81515.389042,3831.775192,15464.835646,16072785.124929,168.474021,651.8914,115243.573984,19431.275442,128950.280559,1,0,1,1.936347,0,0,38.825604,28.072885,19.936849,CON,56320,64896,NA,NA,3025160249,2052663605,0.046228,0.020848,0.024508,293715.647915,1:eMBB,Benign
642376.441801,25839.985595,0.309924,0.216315,0.204644,0.365486,0.368236,0.218501,tcp,0,0,cs0,cs0,63,59,1,5,Status,22.291269,9.123291,9.770966,5180.175641,2071.218621,3418.132268,15541439.338324,118.75881,272.061629,340494.965356,34616.536028,385970.348571,1,0,1,4.787165,0,0,69.121207,37.954557,39.334956,CON,56320,64896,NA,NA,3025160249,2052663605,0.033779,0.019761,0.022853,801094.240443,1:eMBB,Benign
639196.77828,25259.781999,0.328121,0.359931,0.304965,0.29917,0.326732,0.337906,tcp,0,0,cs0,cs0,63,59,1,5,Status,22.359272,11.775302,9.917409,11185.717973,826.493276,8565.036905,15747301.350201,106.288402,651.126985,257138.688654,39348.460762,177226.093348,1,0,1,4.91715,0,0,59.583096,27.297384,29.575335,CON,56320,64896,NA,NA,3025160249,2052663605,0.044625,0.007169,0.023279,1964281.868322,1:eMBB,Benign
640814.069348,25782.442218,0.327159,0.346647,0.347664,0.310497,0.348017,0.357529,tcp,0,0,cs0,cs0,63,59,1,5,Status,19.052979,10.667575,9.485552,5250.377889,1908.66377,2774.319136,15346289.889661,142.934104,1166.176991,189386.926486,43249.146428,48344.330667,1,0,1,4.61805,0,0,59.477532,29.023327,25.627709,CON,56320,64896,NA,NA,3025160249,2052663605,0.05232,0.010298,0.015848,1906374.460154,1:eMBB,Benign
640088.820122,25441.831677,0.316364,0.179704,0.359821,0.352148,0.309528,0.270857,tcp,0,0,cs0,cs0,63,59,1,5,Status,17.513382,7.42789,9.299533,7235.846261,2363.048402,11039.081847,15444567.501067,127.334388,263.628392,104178.28097,18559.491466,200431.591117,1,0,1,5.525261,0,0,77.703362,34.079088,48.738199,CON,56320,64896,NA,NA,3025160249,2052663605,0.04195,0.020838,0.029378,965323.019878,1:eMBB,Benign
640702.851639,25491.824425,0.306823,0.335199,0.324407,0.37149,0.310382,0.354534,tcp,0,0,cs0,cs0,63,59,1,5,Status,21.745915,11.130252,9.689906,5337.957282,1212.812533,10596.767206,15445280.011025,92.564997,516.73582,266194.941338,37088.697024,192973.667683,1,0,1,4.442197,0,0,59.214255,32.527627,25.595437,CON,56320,64896,NA,NA,3025160249,2052663605,0.042753,0.005299,0.018386,1476383.335183,1:eMBB,Benign
637980.183585,25385.429364,0.354245,0.353318,0.372194,0.34258,0.331807,0.325581,tcp,0,0,cs0,cs0,63,59,1,5,Status,20.84622,11.307606,9.999316,5945.660117,652.223785,3000.454676,15598454.308056,125.34251,1157.959801,99526.600485,30789.732142,91911.876303,1,0,1,4.514704,0,0,59.272567,33.473627,27.742116,CON,56320,64896,NA,NA,3025160249,2052663605,0.036838,0.016148,0.020081,1915197.877758,1:eMBB,Benign
641456.379837,25553.558042,0.192855,0.277731,0.246663,0.230237,0.209336,0.24554,tcp,0,0,cs0,cs0,63,59,1,5,Status,19.72054,10.917337,9.264763,8958.843283,2369.004769,10796.594175,14885787.664474,168.333936,1016.981568,105392.271819,22827.093797,339810.382012,1,0,1,4.578833,0,0,62.951326,34.599558,37.260167,CON,56320,64896,NA,NA,3025160249,2052663605,0.030202,0.0099,0.023536,583499.725003,1:eMBB,Benign
